No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,pm25_24h,aqi_class,hour_sin,hour_cos,dow,is_weekend,PM10_lag1,SO2_lag1,NO2_lag1,CO_lag1,O3_lag1,TEMP_lag1,PRES_lag1,DEWP_lag1,RAIN_lag1,WSPM_lag1,PM10_lag3,SO2_lag3,NO2_lag3,CO_lag3,O3_lag3,TEMP_lag3,PRES_lag3,DEWP_lag3,RAIN_lag3,WSPM_lag3,PM10_lag24,SO2_lag24,NO2_lag24,CO_lag24,O3_lag24,TEMP_lag24,PRES_lag24,DEWP_lag24,RAIN_lag24,WSPM_lag24,is_labeled
115,2013,3,5,18,203.0,248.0,107.0,197.0,2500.0,53.0,9.0,1008.2,-5.7,0.0,NE,1.4,Aotizhongxin,2013-03-05 18:00:00,113.0,,-1.0,-1.8369701987210297e-16,1,0,218.0,101.0,204.0,2799.0,75.0,12.1,1007.7,-6.4,0.0,1.6,171.0,85.0,172.0,2200.0,78.0,13.8,1007.2,-7.6,0.0,1.2,44.0,13.0,43.0,600.0,75.0,11.6,1016.5,-11.3,0.0,3.4,False
116,2013,3,5,19,210.0,255.0,103.0,188.0,2200.0,40.0,5.3,1008.5,-4.8,0.0,ESE,0.0,Aotizhongxin,2013-03-05 19:00:00,120.45833333333333,,-0.9659258262890684,0.2588190451025203,1,0,248.0,107.0,197.0,2500.0,53.0,9.0,1008.2,-5.7,0.0,1.4,186.0,97.0,194.0,2700.0,78.0,13.2,1007.1,-7.0,0.0,2.0,63.0,17.0,61.0,700.0,53.0,10.9,1016.6,-10.6,0.0,3.5,False
117,2013,3,5,20,205.0,244.0,106.0,189.0,2500.0,39.0,3.3,1008.7,-4.7,0.0,N,0.2,Aotizhongxin,2013-03-05 20:00:00,127.58333333333333,,-0.8660254037844386,0.5000000000000001,1,0,255.0,103.0,188.0,2200.0,40.0,5.3,1008.5,-4.8,0.0,0.0,218.0,101.0,204.0,2799.0,75.0,12.1,1007.7,-6.4,0.0,1.6,84.0,18.0,76.0,800.0,40.0,9.9,1016.9,-10.3,0.0,3.1,False
118,2013,3,5,21,215.0,252.0,93.0,178.0,3100.0,31.0,2.9,1009.0,-4.6,0.0,NNE,1.2,Aotizhongxin,2013-03-05 21:00:00,134.875,,-0.7071067811865477,0.7071067811865474,1,0,244.0,106.0,189.0,2500.0,39.0,3.3,1008.7,-4.7,0.0,0.2,248.0,107.0,197.0,2500.0,53.0,9.0,1008.2,-5.7,0.0,1.4,85.0,40.0,76.0,800.0,39.0,8.4,1016.9,-10.0,0.0,2.1,False
119,2013,3,5,22,219.0,253.0,92.0,169.0,3200.0,29.0,5.2,1008.9,-6.1,0.0,NE,1.1,Aotizhongxin,2013-03-05 22:00:00,141.875,,-0.5000000000000004,0.8660254037844384,1,0,252.0,93.0,178.0,3100.0,31.0,2.9,1009.0,-4.6,0.0,1.2,255.0,103.0,188.0,2200.0,40.0,5.3,1008.5,-4.8,0.0,0.0,91.0,46.0,85.0,1000.0,31.0,8.6,1016.3,-9.9,0.0,2.4,False
120,2013,3,5,23,226.0,269.0,147.0,184.0,4400.0,29.0,4.9,1008.4,-6.1,0.0,NE,1.4,Aotizhongxin,2013-03-05 23:00:00,148.875,,-0.25881904510252157,0.9659258262890681,1,0,253.0,92.0,169.0,3200.0,29.0,5.2,1008.9,-6.1,0.0,1.1,244.0,106.0,189.0,2500.0,39.0,3.3,1008.7,-4.7,0.0,0.2,94.0,46.0,86.0,1100.0,84.0,7.7,1015.7,-9.3,0.0,2.1,False
121,2013,3,6,0,284.0,315.0,133.0,174.0,4000.0,28.0,4.9,1008.5,-6.4,0.0,NE,1.2,Aotizhongxin,2013-03-06 00:00:00,157.75,,0.0,1.0,2,0,269.0,147.0,184.0,4400.0,29.0,4.9,1008.4,-6.1,0.0,1.4,252.0,93.0,178.0,3100.0,31.0,2.9,1009.0,-4.6,0.0,1.2,108.0,66.0,78.0,1100.0,84.0,4.7,1015.2,-9.1,0.0,1.6,False
122,2013,3,6,1,272.0,300.0,131.0,166.0,4000.0,22.0,4.8,1008.3,-5.9,0.0,NE,1.5,Aotizhongxin,2013-03-06 01:00:00,165.29166666666666,,0.25881904510252074,0.9659258262890683,2,0,315.0,133.0,174.0,4000.0,28.0,4.9,1008.5,-6.4,0.0,1.2,253.0,92.0,169.0,3200.0,29.0,5.2,1008.9,-6.1,0.0,1.1,127.0,75.0,75.0,1200.0,84.0,1.1,1014.7,-7.9,0.0,0.0,False
123,2013,3,6,2,242.0,265.0,109.0,146.0,3200.0,22.0,4.1,1007.8,-5.9,0.0,NE,1.9,Aotizhongxin,2013-03-06 02:00:00,171.20833333333334,,0.49999999999999994,0.8660254037844387,2,0,300.0,131.0,166.0,4000.0,22.0,4.8,1008.3,-5.9,0.0,1.5,269.0,147.0,184.0,4400.0,29.0,4.9,1008.4,-6.1,0.0,1.4,129.0,58.0,79.0,1200.0,84.0,-0.6,1014.4,-8.1,0.0,0.0,False
124,2013,3,6,3,212.0,229.0,90.0,141.0,2600.0,22.0,4.0,1007.6,-6.3,0.0,NE,1.9,Aotizhongxin,2013-03-06 03:00:00,175.75,Very_Unhealthy,0.7071067811865476,0.7071067811865476,2,0,265.0,109.0,146.0,3200.0,22.0,4.1,1007.8,-5.9,0.0,1.9,315.0,133.0,174.0,4000.0,28.0,4.9,1008.5,-6.4,0.0,1.2,130.0,66.0,83.0,1399.0,84.0,0.2,1014.0,-8.8,0.0,1.2,True
125,2013,3,6,4,192.0,203.0,83.6808,140.4252,,22.0,3.9,1007.3,-6.1,0.0,NE,1.4,Aotizhongxin,2013-03-06 04:00:00,178.95833333333334,,0.8660254037844386,0.5000000000000001,2,0,229.0,90.0,141.0,2600.0,22.0,4.0,1007.6,-6.3,0.0,1.9,300.0,131.0,166.0,4000.0,22.0,4.8,1008.3,-5.9,0.0,1.5,151.0,76.0,92.0,2299.0,84.0,1.8,1013.7,-9.5,0.0,1.5,False
126,2013,3,6,5,188.0,194.0,92.0,143.0,2500.0,22.0,4.1,1007.8,-5.7,0.0,NE,1.6,Aotizhongxin,2013-03-06 05:00:00,181.91666666666666,,0.9659258262890683,0.25881904510252074,2,0,203.0,83.6808,140.4252,,22.0,3.9,1007.3,-6.1,0.0,1.4,265.0,109.0,146.0,3200.0,22.0,4.1,1007.8,-5.9,0.0,1.9,153.0,91.0,91.0,2399.0,84.0,0.6,1013.9,-9.4,0.0,0.8,False
127,2013,3,6,6,186.0,194.0,94.0,131.0,2600.0,22.0,4.5,1008.4,-5.3,0.0,NE,2.0,Aotizhongxin,2013-03-06 06:00:00,185.33333333333334,,1.0,6.123233995736766e-17,2,0,194.0,92.0,143.0,2500.0,22.0,4.1,1007.8,-5.7,0.0,1.6,229.0,90.0,141.0,2600.0,22.0,4.0,1007.6,-6.3,0.0,1.9,145.0,94.0,89.0,2200.0,84.0,-0.2,1013.4,-8.6,0.0,1.3,False
128,2013,3,6,7,188.0,196.0,92.0,129.0,2700.0,22.0,5.7,1009.3,-5.0,0.0,NE,1.7,Aotizhongxin,2013-03-06 07:00:00,188.75,Very_Unhealthy,0.9659258262890683,-0.25881904510252063,2,0,194.0,94.0,131.0,2600.0,22.0,4.5,1008.4,-5.3,0.0,2.0,203.0,83.6808,140.4252,,22.0,3.9,1007.3,-6.1,0.0,1.4,146.0,82.0,87.0,2299.0,84.0,2.9,1013.4,-9.1,0.0,1.3,True
129,2013,3,6,8,194.0,205.0,102.0,113.0,2500.0,22.0,6.6,1009.3,-4.8,0.0,NE,1.7,Aotizhongxin,2013-03-06 08:00:00,192.20833333333334,,0.8660254037844387,-0.4999999999999998,2,0,196.0,92.0,129.0,2700.0,22.0,5.7,1009.3,-5.0,0.0,1.7,194.0,92.0,143.0,2500.0,22.0,4.1,1007.8,-5.7,0.0,1.6,147.0,101.0,87.0,2399.0,84.0,5.1,1013.4,-9.1,0.0,1.2,False
130,2013,3,6,9,184.0,198.0,98.0,102.0,2399.0,22.0,7.5,1009.1,-4.6,0.0,NE,1.7,Aotizhongxin,2013-03-06 09:00:00,195.125,,0.7071067811865476,-0.7071067811865475,2,0,205.0,102.0,113.0,2500.0,22.0,6.6,1009.3,-4.8,0.0,1.7,194.0,94.0,131.0,2600.0,22.0,4.5,1008.4,-5.3,0.0,2.0,159.0,114.0,92.0,2899.0,84.0,7.7,1012.8,-8.4,0.0,1.5,False
131,2013,3,6,10,175.0,198.0,107.0,103.0,2600.0,22.0,8.7,1008.6,-4.5,0.0,NE,1.5,Aotizhongxin,2013-03-06 10:00:00,196.95833333333334,,0.49999999999999994,-0.8660254037844387,2,0,198.0,98.0,102.0,2399.0,22.0,7.5,1009.1,-4.6,0.0,1.7,196.0,92.0,129.0,2700.0,22.0,5.7,1009.3,-5.0,0.0,1.7,177.0,107.0,104.0,2700.0,84.0,9.4,1012.0,-8.2,0.0,1.5,False
132,2013,3,6,11,179.0,212.0,119.0,105.0,2399.0,22.0,10.1,1007.7,-4.7,0.0,NE,1.4,Aotizhongxin,2013-03-06 11:00:00,198.66666666666666,,0.258819045102521,-0.9659258262890682,2,0,198.0,107.0,103.0,2600.0,22.0,8.7,1008.6,-4.5,0.0,1.5,205.0,102.0,113.0,2500.0,22.0,6.6,1009.3,-4.8,0.0,1.7,184.0,109.0,115.0,2299.0,84.0,10.6,1011.1,-8.1,0.0,1.4,False
133,2013,3,6,12,192.0,219.0,124.0,113.0,2299.0,22.0,11.1,1006.9,-4.2,0.0,ENE,0.4,Aotizhongxin,2013-03-06 12:00:00,200.75,,1.2246467991473532e-16,-1.0,2,0,212.0,119.0,105.0,2399.0,22.0,10.1,1007.7,-4.7,0.0,1.4,198.0,98.0,102.0,2399.0,22.0,7.5,1009.1,-4.6,0.0,1.7,184.0,104.0,136.0,2299.0,15.0,11.9,1009.7,-7.5,0.0,1.3,False
134,2013,3,6,13,201.0,233.0,126.0,136.0,2700.0,22.0,12.6,1005.8,-3.7,0.0,WSW,1.5,Aotizhongxin,2013-03-06 13:00:00,202.33333333333334,,-0.2588190451025208,-0.9659258262890683,2,0,219.0,124.0,113.0,2299.0,22.0,11.1,1006.9,-4.2,0.0,0.4,198.0,107.0,103.0,2600.0,22.0,8.7,1008.6,-4.5,0.0,1.5,193.0,94.0,147.0,2200.0,84.0,12.6,1008.5,-8.0,0.0,1.0,False
135,2013,3,6,14,230.0,265.0,130.0,146.0,2799.0,14.0,14.5,1005.5,-3.3,0.0,SSE,1.6,Aotizhongxin,2013-03-06 14:00:00,204.91666666666666,,-0.4999999999999997,-0.8660254037844388,2,0,233.0,126.0,136.0,2700.0,22.0,12.6,1005.8,-3.7,0.0,1.5,212.0,119.0,105.0,2399.0,22.0,10.1,1007.7,-4.7,0.0,1.4,182.0,85.0,158.0,2100.0,84.0,13.5,1007.7,-7.8,0.0,1.4,False
136,2013,3,6,15,246.0,277.0,140.0,157.0,2899.0,10.0,14.7,1005.5,-3.2,0.0,SSW,2.5,Aotizhongxin,2013-03-06 15:00:00,208.29166666666666,,-0.7071067811865471,-0.7071067811865479,2,0,265.0,130.0,146.0,2799.0,14.0,14.5,1005.5,-3.3,0.0,1.6,219.0,124.0,113.0,2299.0,22.0,11.1,1006.9,-4.2,0.0,0.4,171.0,85.0,172.0,2200.0,78.0,13.8,1007.2,-7.6,0.0,1.2,False
137,2013,3,6,16,248.0,285.0,154.0,146.0,2799.0,17.0,14.2,1005.5,-3.2,0.0,S,1.4,Aotizhongxin,2013-03-06 16:00:00,211.70833333333334,,-0.8660254037844385,-0.5000000000000004,2,0,277.0,140.0,157.0,2899.0,10.0,14.7,1005.5,-3.2,0.0,2.5,233.0,126.0,136.0,2700.0,22.0,12.6,1005.8,-3.7,0.0,1.5,186.0,97.0,194.0,2700.0,78.0,13.2,1007.1,-7.0,0.0,2.0,False
138,2013,3,6,17,230.0,276.0,145.0,171.0,3200.0,17.0,11.6,1005.9,-3.4,0.0,SSW,1.1,Aotizhongxin,2013-03-06 17:00:00,213.375,Very_Unhealthy,-0.9659258262890683,-0.25881904510252063,2,0,285.0,154.0,146.0,2799.0,17.0,14.2,1005.5,-3.2,0.0,1.4,265.0,130.0,146.0,2799.0,14.0,14.5,1005.5,-3.3,0.0,1.6,218.0,101.0,204.0,2799.0,75.0,12.1,1007.7,-6.4,0.0,1.6,True
139,2013,3,6,18,239.0,291.0,142.0,177.0,3500.0,17.0,6.8,1006.8,-2.9,0.0,WSW,0.9,Aotizhongxin,2013-03-06 18:00:00,214.875,,-1.0,-1.8369701987210297e-16,2,0,276.0,145.0,171.0,3200.0,17.0,11.6,1005.9,-3.4,0.0,1.1,277.0,140.0,157.0,2899.0,10.0,14.7,1005.5,-3.2,0.0,2.5,248.0,107.0,197.0,2500.0,53.0,9.0,1008.2,-5.7,0.0,1.4,False
140,2013,3,6,19,242.0,338.0,124.0,164.0,3700.0,17.0,5.1,1007.6,-2.5,0.0,WSW,1.2,Aotizhongxin,2013-03-06 19:00:00,216.20833333333334,,-0.9659258262890684,0.2588190451025203,2,0,291.0,142.0,177.0,3500.0,17.0,6.8,1006.8,-2.9,0.0,0.9,285.0,154.0,146.0,2799.0,17.0,14.2,1005.5,-3.2,0.0,1.4,255.0,103.0,188.0,2200.0,40.0,5.3,1008.5,-4.8,0.0,0.0,False
141,2013,3,6,20,254.0,396.0,107.0,154.0,4200.0,17.0,4.4,1008.2,-2.5,0.0,SSW,1.1,Aotizhongxin,2013-03-06 20:00:00,218.25,,-0.8660254037844386,0.5000000000000001,2,0,338.0,124.0,164.0,3700.0,17.0,5.1,1007.6,-2.5,0.0,1.2,276.0,145.0,171.0,3200.0,17.0,11.6,1005.9,-3.4,0.0,1.1,244.0,106.0,189.0,2500.0,39.0,3.3,1008.7,-4.7,0.0,0.2,False
142,2013,3,6,21,266.0,380.0,117.0,159.0,3799.0,17.0,3.8,1007.7,-2.2,0.0,WSW,1.9,Aotizhongxin,2013-03-06 21:00:00,220.375,,-0.7071067811865477,0.7071067811865474,2,0,396.0,107.0,154.0,4200.0,17.0,4.4,1008.2,-2.5,0.0,1.1,291.0,142.0,177.0,3500.0,17.0,6.8,1006.8,-2.9,0.0,0.9,252.0,93.0,178.0,3100.0,31.0,2.9,1009.0,-4.6,0.0,1.2,False
143,2013,3,6,22,254.0,335.0,111.0,148.0,4099.0,17.0,2.4,1007.3,-2.5,0.0,WSW,1.2,Aotizhongxin,2013-03-06 22:00:00,221.83333333333334,,-0.5000000000000004,0.8660254037844384,2,0,380.0,117.0,159.0,3799.0,17.0,3.8,1007.7,-2.2,0.0,1.9,338.0,124.0,164.0,3700.0,17.0,5.1,1007.6,-2.5,0.0,1.2,253.0,92.0,169.0,3200.0,29.0,5.2,1008.9,-6.1,0.0,1.1,False
144,2013,3,6,23,260.0,360.0,119.0,145.0,4000.0,17.0,2.3,1007.2,-2.4,0.0,NNE,1.3,Aotizhongxin,2013-03-06 23:00:00,223.25,,-0.25881904510252157,0.9659258262890681,2,0,335.0,111.0,148.0,4099.0,17.0,2.4,1007.3,-2.5,0.0,1.2,396.0,107.0,154.0,4200.0,17.0,4.4,1008.2,-2.5,0.0,1.1,269.0,147.0,184.0,4400.0,29.0,4.9,1008.4,-6.1,0.0,1.4,False
145,2013,3,7,0,250.0,319.0,102.0,139.0,4000.0,17.0,1.5,1007.1,-2.6,0.0,NNE,0.8,Aotizhongxin,2013-03-07 00:00:00,221.83333333333334,,0.0,1.0,3,0,360.0,119.0,145.0,4000.0,17.0,2.3,1007.2,-2.4,0.0,1.3,380.0,117.0,159.0,3799.0,17.0,3.8,1007.7,-2.2,0.0,1.9,315.0,133.0,174.0,4000.0,28.0,4.9,1008.5,-6.4,0.0,1.2,False
146,2013,3,7,1,240.0,297.0,91.0,127.0,4000.0,17.0,0.7,1007.1,-2.7,0.0,SE,1.2,Aotizhongxin,2013-03-07 01:00:00,220.5,,0.25881904510252074,0.9659258262890683,3,0,319.0,102.0,139.0,4000.0,17.0,1.5,1007.1,-2.6,0.0,0.8,335.0,111.0,148.0,4099.0,17.0,2.4,1007.3,-2.5,0.0,1.2,300.0,131.0,166.0,4000.0,22.0,4.8,1008.3,-5.9,0.0,1.5,False
147,2013,3,7,2,238.0,294.0,83.0,133.0,4000.0,17.0,1.5,1006.9,-2.5,0.0,NNE,0.6,Aotizhongxin,2013-03-07 02:00:00,220.33333333333334,,0.49999999999999994,0.8660254037844387,3,0,297.0,91.0,127.0,4000.0,17.0,0.7,1007.1,-2.7,0.0,1.2,360.0,119.0,145.0,4000.0,17.0,2.3,1007.2,-2.4,0.0,1.3,265.0,109.0,146.0,3200.0,22.0,4.1,1007.8,-5.9,0.0,1.9,False
148,2013,3,7,3,243.0,293.0,86.0,121.0,4099.0,17.0,0.3,1006.5,-2.7,0.0,WNW,1.7,Aotizhongxin,2013-03-07 03:00:00,221.625,,0.7071067811865476,0.7071067811865476,3,0,294.0,83.0,133.0,4000.0,17.0,1.5,1006.9,-2.5,0.0,0.6,319.0,102.0,139.0,4000.0,17.0,1.5,1007.1,-2.6,0.0,0.8,229.0,90.0,141.0,2600.0,22.0,4.0,1007.6,-6.3,0.0,1.9,False
149,2013,3,7,4,246.0,304.0,57.0,113.0,5000.0,17.0,-0.9,1006.4,-3.3,0.0,N,0.5,Aotizhongxin,2013-03-07 04:00:00,223.875,Very_Unhealthy,0.8660254037844386,0.5000000000000001,3,0,293.0,86.0,121.0,4099.0,17.0,0.3,1006.5,-2.7,0.0,1.7,297.0,91.0,127.0,4000.0,17.0,0.7,1007.1,-2.7,0.0,1.2,203.0,83.6808,140.4252,,22.0,3.9,1007.3,-6.1,0.0,1.4,True
150,2013,3,7,5,275.0,337.0,46.0,103.0,5599.0,17.0,1.6,1006.7,-1.5,0.0,NNE,1.7,Aotizhongxin,2013-03-07 05:00:00,227.5,,0.9659258262890683,0.25881904510252074,3,0,304.0,57.0,113.0,5000.0,17.0,-0.9,1006.4,-3.3,0.0,0.5,294.0,83.0,133.0,4000.0,17.0,1.5,1006.9,-2.5,0.0,0.6,194.0,92.0,143.0,2500.0,22.0,4.1,1007.8,-5.7,0.0,1.6,False
151,2013,3,7,6,306.0,366.0,41.0,114.0,5700.0,17.0,0.3,1006.6,-2.7,0.0,SW,0.4,Aotizhongxin,2013-03-07 06:00:00,232.5,Hazardous,1.0,6.123233995736766e-17,3,0,337.0,46.0,103.0,5599.0,17.0,1.6,1006.7,-1.5,0.0,1.7,293.0,86.0,121.0,4099.0,17.0,0.3,1006.5,-2.7,0.0,1.7,194.0,94.0,131.0,2600.0,22.0,4.5,1008.4,-5.3,0.0,2.0,True
152,2013,3,7,7,320.0,374.0,46.0,124.0,4599.0,17.0,2.4,1006.8,-1.4,0.0,NNE,1.5,Aotizhongxin,2013-03-07 07:00:00,238.0,,0.9659258262890683,-0.25881904510252063,3,0,366.0,41.0,114.0,5700.0,17.0,0.3,1006.6,-2.7,0.0,0.4,304.0,57.0,113.0,5000.0,17.0,-0.9,1006.4,-3.3,0.0,0.5,196.0,92.0,129.0,2700.0,22.0,5.7,1009.3,-5.0,0.0,1.7,False
153,2013,3,7,8,292.0,344.0,78.0,106.0,3700.0,17.0,8.3,1006.5,-1.0,0.0,NNE,0.8,Aotizhongxin,2013-03-07 08:00:00,242.08333333333334,,0.8660254037844387,-0.4999999999999998,3,0,374.0,46.0,124.0,4599.0,17.0,2.4,1006.8,-1.4,0.0,1.5,337.0,46.0,103.0,5599.0,17.0,1.6,1006.7,-1.5,0.0,1.7,205.0,102.0,113.0,2500.0,22.0,6.6,1009.3,-4.8,0.0,1.7,False
154,2013,3,7,9,251.0,282.0,182.0,116.0,3299.0,17.0,10.1,1006.1,-0.7,0.0,W,0.6,Aotizhongxin,2013-03-07 09:00:00,244.875,,0.7071067811865476,-0.7071067811865475,3,0,344.0,78.0,106.0,3700.0,17.0,8.3,1006.5,-1.0,0.0,0.8,366.0,41.0,114.0,5700.0,17.0,0.3,1006.6,-2.7,0.0,0.4,198.0,98.0,102.0,2399.0,22.0,7.5,1009.1,-4.6,0.0,1.7,False
155,2013,3,7,10,228.0,255.0,166.0,135.0,3200.0,17.0,12.7,1005.5,-1.6,0.0,ENE,1.2,Aotizhongxin,2013-03-07 10:00:00,247.08333333333334,,0.49999999999999994,-0.8660254037844387,3,0,282.0,182.0,116.0,3299.0,17.0,10.1,1006.1,-0.7,0.0,0.6,374.0,46.0,124.0,4599.0,17.0,2.4,1006.8,-1.4,0.0,1.5,198.0,107.0,103.0,2600.0,22.0,8.7,1008.6,-4.5,0.0,1.5,False
156,2013,3,7,11,217.0,255.0,169.0,171.0,4000.0,17.0,16.5,1003.6,-1.6,0.0,WSW,1.7,Aotizhongxin,2013-03-07 11:00:00,248.66666666666666,Hazardous,0.258819045102521,-0.9659258262890682,3,0,255.0,166.0,135.0,3200.0,17.0,12.7,1005.5,-1.6,0.0,1.2,344.0,78.0,106.0,3700.0,17.0,8.3,1006.5,-1.0,0.0,0.8,212.0,119.0,105.0,2399.0,22.0,10.1,1007.7,-4.7,0.0,1.4,True
157,2013,3,7,12,255.0,311.0,154.0,201.0,4000.0,17.0,17.1,1001.6,-3.1,0.0,SSW,3.7,Aotizhongxin,2013-03-07 12:00:00,251.29166666666666,,1.2246467991473532e-16,-1.0,3,0,255.0,169.0,171.0,4000.0,17.0,16.5,1003.6,-1.6,0.0,1.7,282.0,182.0,116.0,3299.0,17.0,10.1,1006.1,-0.7,0.0,0.6,219.0,124.0,113.0,2299.0,22.0,11.1,1006.9,-4.2,0.0,0.4,False
158,2013,3,7,13,258.0,283.0,111.0,226.0,3700.0,17.0,17.7,1000.2,-3.2,0.0,SW,3.1,Aotizhongxin,2013-03-07 13:00:00,253.66666666666666,,-0.2588190451025208,-0.9659258262890683,3,0,311.0,154.0,201.0,4000.0,17.0,17.1,1001.6,-3.1,0.0,3.7,255.0,166.0,135.0,3200.0,17.0,12.7,1005.5,-1.6,0.0,1.2,233.0,126.0,136.0,2700.0,22.0,12.6,1005.8,-3.7,0.0,1.5,False
159,2013,3,7,14,277.0,284.0,102.0,167.0,2899.0,39.0,18.3,998.6,-3.2,0.0,SSW,3.6,Aotizhongxin,2013-03-07 14:00:00,255.625,,-0.4999999999999997,-0.8660254037844388,3,0,283.0,111.0,226.0,3700.0,17.0,17.7,1000.2,-3.2,0.0,3.1,255.0,169.0,171.0,4000.0,17.0,16.5,1003.6,-1.6,0.0,1.7,265.0,130.0,146.0,2799.0,14.0,14.5,1005.5,-3.3,0.0,1.6,False
160,2013,3,7,15,282.0,326.0,79.0,130.0,2399.0,61.0,18.6,997.6,-1.8,0.0,SSW,3.3,Aotizhongxin,2013-03-07 15:00:00,257.125,,-0.7071067811865471,-0.7071067811865479,3,0,284.0,102.0,167.0,2899.0,39.0,18.3,998.6,-3.2,0.0,3.6,311.0,154.0,201.0,4000.0,17.0,17.1,1001.6,-3.1,0.0,3.7,277.0,140.0,157.0,2899.0,10.0,14.7,1005.5,-3.2,0.0,2.5,False
161,2013,3,7,16,267.0,310.0,62.0,97.0,1899.0,80.0,17.9,997.2,-0.9,0.0,SW,1.9,Aotizhongxin,2013-03-07 16:00:00,257.9166666666667,,-0.8660254037844385,-0.5000000000000004,3,0,326.0,79.0,130.0,2399.0,61.0,18.6,997.6,-1.8,0.0,3.3,283.0,111.0,226.0,3700.0,17.0,17.7,1000.2,-3.2,0.0,3.1,285.0,154.0,146.0,2799.0,17.0,14.2,1005.5,-3.2,0.0,1.4,False
162,2013,3,7,17,216.0,257.0,64.0,86.0,1600.0,84.0,15.4,997.1,-1.7,0.0,NNW,1.4,Aotizhongxin,2013-03-07 17:00:00,257.3333333333333,Hazardous,-0.9659258262890683,-0.25881904510252063,3,0,310.0,62.0,97.0,1899.0,80.0,17.9,997.2,-0.9,0.0,1.9,284.0,102.0,167.0,2899.0,39.0,18.3,998.6,-3.2,0.0,3.6,276.0,145.0,171.0,3200.0,17.0,11.6,1005.9,-3.4,0.0,1.1,True
163,2013,3,7,18,201.0,255.0,76.0,125.0,1899.0,84.0,14.4,997.4,-2.5,0.0,N,1.9,Aotizhongxin,2013-03-07 18:00:00,255.75,,-1.0,-1.8369701987210297e-16,3,0,257.0,64.0,86.0,1600.0,84.0,15.4,997.1,-1.7,0.0,1.4,326.0,79.0,130.0,2399.0,61.0,18.6,997.6,-1.8,0.0,3.3,291.0,142.0,177.0,3500.0,17.0,6.8,1006.8,-2.9,0.0,0.9,False
164,2013,3,7,19,211.0,287.0,79.0,173.0,2399.0,10.0,13.4,997.9,-2.6,0.0,NNE,1.5,Aotizhongxin,2013-03-07 19:00:00,254.45833333333334,,-0.9659258262890684,0.2588190451025203,3,0,255.0,76.0,125.0,1899.0,84.0,14.4,997.4,-2.5,0.0,1.9,310.0,62.0,97.0,1899.0,80.0,17.9,997.2,-0.9,0.0,1.9,338.0,124.0,164.0,3700.0,17.0,5.1,1007.6,-2.5,0.0,1.2,False
165,2013,3,7,20,227.0,298.0,99.0,207.0,3399.0,84.0,11.8,997.7,-2.1,0.0,NE,1.5,Aotizhongxin,2013-03-07 20:00:00,253.33333333333334,,-0.8660254037844386,0.5000000000000001,3,0,287.0,79.0,173.0,2399.0,10.0,13.4,997.9,-2.6,0.0,1.5,257.0,64.0,86.0,1600.0,84.0,15.4,997.1,-1.7,0.0,1.4,396.0,107.0,154.0,4200.0,17.0,4.4,1008.2,-2.5,0.0,1.1,False
166,2013,3,7,21,282.0,377.0,114.0,213.0,4000.0,84.0,9.2,997.9,-1.3,0.0,NNE,1.4,Aotizhongxin,2013-03-07 21:00:00,254.0,,-0.7071067811865477,0.7071067811865474,3,0,298.0,99.0,207.0,3399.0,84.0,11.8,997.7,-2.1,0.0,1.5,255.0,76.0,125.0,1899.0,84.0,14.4,997.4,-2.5,0.0,1.9,380.0,117.0,159.0,3799.0,17.0,3.8,1007.7,-2.2,0.0,1.9,False
167,2013,3,7,22,363.0,452.0,126.0,210.0,4000.0,84.0,7.5,998.3,-1.2,0.0,NE,1.3,Aotizhongxin,2013-03-07 22:00:00,258.5416666666667,,-0.5000000000000004,0.8660254037844384,3,0,377.0,114.0,213.0,4000.0,84.0,9.2,997.9,-1.3,0.0,1.4,287.0,79.0,173.0,2399.0,10.0,13.4,997.9,-2.6,0.0,1.5,335.0,111.0,148.0,4099.0,17.0,2.4,1007.3,-2.5,0.0,1.2,False
168,2013,3,7,23,376.0,426.0,128.0,209.0,3799.0,84.0,6.6,998.4,-0.9,0.0,E,0.1,Aotizhongxin,2013-03-07 23:00:00,263.375,,-0.25881904510252157,0.9659258262890681,3,0,452.0,126.0,210.0,4000.0,84.0,7.5,998.3,-1.2,0.0,1.3,298.0,99.0,207.0,3399.0,84.0,11.8,997.7,-2.1,0.0,1.5,360.0,119.0,145.0,4000.0,17.0,2.3,1007.2,-2.4,0.0,1.3,False
169,2013,3,8,0,344.0,389.0,107.0,195.0,3799.0,84.0,4.1,998.2,-1.3,0.0,ESE,0.0,Aotizhongxin,2013-03-08 00:00:00,267.2916666666667,,0.0,1.0,4,0,426.0,128.0,209.0,3799.0,84.0,6.6,998.4,-0.9,0.0,0.1,377.0,114.0,213.0,4000.0,84.0,9.2,997.9,-1.3,0.0,1.4,319.0,102.0,139.0,4000.0,17.0,1.5,1007.1,-2.6,0.0,0.8,False
